EIN,"""form_year"":","""fiscalYearEnd"":","""form_type"":","""changeOfAccounting"":","""fs_contributions"":","""fs_program_service_revenue"":","""fs_other"":","""fs_miscellaneous"":","""ngla_revenue"":","""ngla_contrib_revenue"":","""ngla_grant_revenue"":","""ngla_prog_serv_revenue"":","""ngla_invest_revenue"":","""ngla_special_revenue"":","""ngla_sales_revenue"":","""ngla_other_revenue"":","""ngla_expense"":","""ngla_prog_expense"":","""ngla_admin_expense"":","""ngla_fund_expense"":","""ngla_net_gain_loss"":","""quick_ratio"":","""months_of_cash"":","""fringe_rate"":"
56-2446296,2015,2016,"""9""","""""",2108787.0,1416576.0,0.0,1550.0,3526913.0,0.0,2108787.0,1416576.0,0.0,0.0,0.0,1550.0,3389246.0,2551136.0,838110.0,0.0,137667.0,3.0285820586240675,1.570166280316791,0.21741594953315824
56-2446296,2016,2017,"""9""","""""",2288181.0,1584478.0,0.0,3165.0,3875824.0,0.0,2288181.0,1584478.0,0.0,0.0,0.0,3165.0,3679010.0,2759436.0,919574.0,0.0,196814.0,5.844086326366286,2.7000278277841088,0.22098049203787865
56-2446296,2017,2018,"""9""","""""",2136202.0,1742097.0,0.0,4254.0,3882553.0,0.0,2136202.0,1742097.0,0.0,0.0,0.0,4254.0,4053406.0,3128796.0,924610.0,0.0,-170853.0,5.831421736821973,2.2632109447107043,0.21748757966578008
56-2446296,2018,2019,"""9""","""""",2345863.0,1940360.0,0.0,6523.0,4292746.0,31400.0,2314463.0,1940360.0,0.0,0.0,0.0,6523.0,4284270.0,3324319.0,959951.0,0.0,8476.0,6.35472402734408,2.7788533377526985,0.1767993295499057
56-2446296,2019,2020,"""9""","""""",2882692.0,1628544.0,0.0,134920.0,4646156.0,111670.0,2771022.0,1628544.0,0.0,0.0,0.0,134920.0,4511914.0,3558306.0,953608.0,0.0,134242.0,1.7813006692187883,3.6020945624299383,0.18738668080033694
83-0410970,2008,2009,"""9""","""""",805178.0,2069271.0,2672.0,31347.0,2908468.0,0.0,805178.0,2069271.0,2672.0,0.0,0.0,31347.0,2713293.0,2281810.0,431483.0,null,195175.0,0.8347372714536523,0.7998719807612209,0.23535981382185606
83-0410970,2009,2010,"""9""","""""",1664586.0,2957598.0,4131.0,0.0,4638833.0,0.0,1664586.0,2957598.0,4131.0,0.0,0.0,0.0,4006347.0,3524021.0,482326.0,null,632486.0,2.6443355786895286,1.4013678305579975,0.22727589210480323
83-0410970,2010,2011,"""9""","""""",1667732.0,3498747.0,7246.0,209776.0,5383501.0,0.0,1667732.0,3498747.0,7246.0,0.0,0.0,209776.0,4661109.0,3841835.0,819274.0,null,722392.0,3.742590461237551,2.4711314946283847,0.2310493863011577
83-0410970,2011,2012,"""9""","""""",1512881.0,4578051.0,10600.0,73677.0,6175209.0,0.0,1512881.0,4578051.0,10600.0,0.0,0.0,73677.0,5793584.0,4793660.0,999924.0,null,381625.0,0.9746465595912911,2.499674199786174,0.24871683931010494
83-0410970,2012,2013,"""9""","""""",1764131.0,0.0,11766.0,88035.0,6375943.0,0.0,1764131.0,0.0,11766.0,0.0,0.0,88035.0,6138708.0,5016710.0,1121998.0,null,237235.0,0.4260179250195895,2.4212144072045394,0.2504351385989776
83-0410970,2013,2014,"""9""","""""",1514647.0,5328178.0,11856.0,181893.0,7036574.0,0.0,1514647.0,5328178.0,11856.0,0.0,0.0,181893.0,7168788.0,5866325.0,1302463.0,null,-132214.0,0.40693697391474815,1.66394584306164,0.25866573119851954
83-0410970,2014,2015,"""9""","""""",2055612.0,4923592.0,36141.0,225175.0,7240520.0,0.0,2055612.0,4923592.0,36141.0,0.0,0.0,225175.0,7339119.0,6168857.0,1170262.0,null,-98599.0,0.3352156478923944,1.5890301298228335,0.24878140357560088
83-0410970,2015,2016,"""9""","""""",2521170.0,5059507.0,13195.0,24738.0,7618610.0,0.0,2521170.0,5059507.0,13195.0,0.0,0.0,24738.0,7599233.0,6320759.0,1278474.0,0.0,19377.0,0.44815020201219996,2.0088156806806836,0.23961034286280106
83-0410970,2016,2017,"""9""","""""",2424190.0,4868986.0,11780.0,15910.0,7320866.0,0.0,2424190.0,4868986.0,11780.0,0.0,0.0,15910.0,7305728.0,6122850.0,1182876.0,null,15138.0,0.44015205682773995,2.052359847535195,0.23326446415652638
83-0410970,2017,2018,"""9""","""""",3427874.0,4628725.0,12487.0,48361.0,8117447.0,38924.0,3388950.0,4628725.0,12487.0,0.0,0.0,48361.0,7346758.0,6132217.0,1058059.0,0.0,770689.0,0.7683386341265096,3.8821433349959427,0.272256862579055
83-0410970,2018,2019,"""X""","""N""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83-0410970,2019,2020,"""9""","""""",3010107.0,3880711.0,14183.0,20394.0,6925395.0,0.0,3010107.0,3880711.0,14183.0,0.0,0.0,20394.0,6735775.0,5673971.0,1061804.0,0.0,189620.0,0.8749960216621483,5.953845457149958,0.27154433503015113
83-0410970,2020,2021,"""9""","""""",4923693.0,4306078.0,14999.0,46622.0,9291392.0,0.0,4923693.0,4306078.0,14999.0,0.0,0.0,46622.0,7087694.0,6006978.0,1080716.0,0.0,2203698.0,1.7494415034743511,8.95871768103869,0.2702746764341979
83-0358685,2008,2008,"""9""","""""",1938538.0,5107636.0,0.0,0.0,7046174.0,1010892.0,927646.0,5107636.0,0.0,0.0,0.0,0.0,6973940.0,5459984.0,1513956.0,null,72234.0,0.5058949375909241,0.18669899179298247,0.26029429329394377
83-0358685,2009,2009,"""9""","""""",2790297.0,5232931.0,0.0,13894.0,8037122.0,1096658.0,1693639.0,5232931.0,0.0,0.0,0.0,13894.0,7452939.0,6265500.0,1187439.0,0.0,584183.0,0.37375793241140065,0.11600186803036751,0.22162388006407063
83-0358685,2010,2010,"""9""","""""",2633305.0,5922079.0,0.0,0.0,8555384.0,1103114.0,1530191.0,5922079.0,0.0,0.0,0.0,0.0,7988584.0,7150371.0,838213.0,0.0,566800.0,1.1553395932898156,0.5450863387512072,0.25881987233897286
83-0358685,2011,2011,"""9""","""""",2432235.0,5832293.0,352.0,0.0,8264880.0,1207394.0,1224841.0,5832293.0,352.0,0.0,0.0,0.0,8493629.0,5456699.0,3035529.0,1401.0,-228749.0,1.2189890668687242,0.7111641445414265,0.24568419760173243
83-0358685,2012,2012,"""9""","""""",2433481.0,5886250.0,265.0,0.0,8319996.0,1242175.0,1191306.0,5886250.0,265.0,0.0,0.0,0.0,8660004.0,6660336.0,1999668.0,0.0,-340008.0,1.2340767360744107,0.597554145352869,0.21056670472974326
83-0358685,2013,2013,"""9""","""""",2319750.0,8504467.0,250.0,0.0,10824467.0,6429.0,2313321.0,8504467.0,250.0,0.0,0.0,0.0,11115156.0,9282531.0,1832625.0,0.0,-290689.0,1.1148994015709401,0.6957096599834109,0.18324199745349698
83-0358685,2014,2014,"""9""","""""",2639164.0,9583914.0,439.0,0.0,12223517.0,2639164.0,0.0,9583914.0,439.0,0.0,0.0,0.0,12676175.0,12676175.0,0.0,0.0,-452658.0,0.624736761906367,0.3217091167621203,0.19538592311267625
83-0358685,2015,2015,"""9""","""""",3265139.0,12868555.0,0.0,0.0,16133694.0,124466.0,3140673.0,12868555.0,0.0,0.0,0.0,0.0,16119751.0,16111355.0,8396.0,0.0,13943.0,0.7715376774009539,0.2686521642684667,0.1676461568254241
83-0358685,2016,2016,"""9""","""""",6231498.0,6596929.0,0.0,0.0,12828427.0,5345.0,6226153.0,6596929.0,0.0,0.0,0.0,0.0,10574988.0,10208918.0,366070.0,0.0,2253439.0,0.8556254294831713,0.6464291150746535,0.06009728985959687
83-0358685,2017,2017,"""9""","""""",3525012.0,7204667.0,366.0,687997.0,11418042.0,182570.0,3342442.0,7204667.0,366.0,0.0,0.0,687997.0,10607488.0,8402516.0,2204972.0,0.0,810554.0,1.6522726477687473,0.6174636758619378,0.17895995943646564
83-0358685,2018,2018,"""9""","""""",3121450.0,7372068.0,4399.0,604323.0,11102240.0,323108.0,2798342.0,7372068.0,4399.0,0.0,0.0,604323.0,10812097.0,7744944.0,3067153.0,0.0,290143.0,2.6497084122248067,1.8154025636548747,0.18242069202817002
83-0358685,2019,2019,"""9""","""""",3010744.0,7058773.0,8591.0,447959.0,10526067.0,50.0,3010694.0,7058773.0,8591.0,0.0,0.0,447959.0,10523127.0,7434891.0,3088236.0,0.0,2940.0,3.093315778036278,2.1830783102377613,0.17979490502763945
83-0358685,2020,2020,"""9""","""""",6324329.0,6276808.0,3006.0,160658.0,12764801.0,1024250.0,5300079.0,6276808.0,3006.0,0.0,0.0,160658.0,12867155.0,9506871.0,3360284.0,0.0,-102354.0,2.711761787888376,1.2940156695139904,0.17921046290189774
58-2164455,2008,2009,"""9""","""""",1792881.0,5005393.0,13877.0,85212.0,6897363.0,0.0,1792881.0,5005393.0,13877.0,0.0,0.0,85212.0,6723484.0,4844308.0,1879176.0,0.0,173879.0,2.377522279646351,2.2165986673691966,0.18927749320781936
58-2164455,2009,2010,"""9""","""""",3314205.0,5702098.0,94167.0,0.0,9110470.0,197839.0,3116366.0,5702098.0,94167.0,0.0,0.0,0.0,7597007.0,5164240.0,2432767.0,0.0,1513463.0,1.9297848145665522,1.4377704196191006,0.16030349380299702
58-2164455,2010,2011,"""9""","""""",2982050.0,6869714.0,-25134.0,0.0,10024956.0,317153.0,2664897.0,6869714.0,-25134.0,0.0,0.0,0.0,8884547.0,6206359.0,2678188.0,0.0,1140409.0,0.7388458641791442,0.9179961392219947,0.1574201361207511
58-2164455,2011,2012,"""9""","""""",3846349.0,9091219.0,-30476.0,812613.0,13719705.0,1717953.0,2128396.0,9091219.0,-30476.0,0.0,0.0,812613.0,12308111.0,8895461.0,3412650.0,0.0,1411594.0,0.6719677983727379,0.4486508955528461,0.15529269922392328
58-2164455,2012,2013,"""9""","""""",3276086.0,9637528.0,1319530.0,64786.0,14297930.0,739581.0,2536505.0,9637528.0,1319530.0,0.0,0.0,64786.0,12109554.0,8633261.0,3476293.0,0.0,2188376.0,0.7993711778924745,0.9151399360412158,0.1468529851046983
58-2164455,2013,2014,"""9""","""""",3074721.0,9540815.0,47706.0,14417.0,12677659.0,427798.0,2646923.0,9540815.0,47706.0,0.0,0.0,14417.0,11950141.0,8706459.0,3243682.0,0.0,727518.0,1.4270431328036322,1.143321719751859,0.1357239389298701
58-2164455,2014,2015,"""9""","""""",3813418.0,10769503.0,76338.0,66990.0,14726249.0,30094.0,3783324.0,10769503.0,76338.0,0.0,0.0,66990.0,13742947.0,10075916.0,3667031.0,0.0,983302.0,3.794208270778752,2.8324443552289162,0.12808300688071475
58-2164455,2015,2016,"""9""","""""",3536774.0,13129100.0,-19021.0,194951.0,16841804.0,47045.0,3489729.0,13129100.0,-19021.0,0.0,0.0,194951.0,14787686.0,10940280.0,3847406.0,0.0,2054118.0,5.528276118816139,4.15273574443495,0.13746585612819098
58-2164455,2016,2017,"""9""","""""",3745823.0,16187903.0,89138.0,371407.0,20394271.0,47584.0,3698239.0,16187903.0,89138.0,0.0,0.0,371407.0,15374549.0,11499311.0,3875238.0,0.0,5019722.0,15.780401118309811,6.892412781954225,0.15923109053138687
58-2164455,2017,2018,"""9""","""""",3956312.0,16801000.0,107565.0,267516.0,21132393.0,42987.0,3913325.0,16801000.0,107565.0,0.0,0.0,267516.0,15670700.0,11521463.0,4149237.0,0.0,5461693.0,17.80692275927678,12.846276029850516,0.17625420691607935
58-2164455,2018,2019,"""9""","""""",4427549.0,17245224.0,101019.0,1739777.0,23513569.0,60909.0,4366640.0,17245224.0,101019.0,0.0,0.0,1739777.0,17555667.0,12948988.0,4606679.0,0.0,5957902.0,27.57467280040193,13.383762852856165,0.19810629638846697
58-2164455,2019,2020,"""9""","""""",4431532.0,17097102.0,148518.0,1263021.0,22940173.0,4431532.0,0.0,17097102.0,148518.0,0.0,0.0,1263021.0,21080395.0,15508064.0,5572331.0,0.0,1859778.0,4.830254064823217,7.680337158006984,0.18873915180427153
58-2164455,2020,2021,"""9""","""""",6175834.0,19210202.0,825790.0,829860.0,27041686.0,541838.0,5633996.0,19210202.0,825790.0,0.0,0.0,829860.0,22168760.0,15835149.0,6333611.0,0.0,4872926.0,6.058443898485725,10.165580869323874,0.19092493766861904
74-1724391,2008,2009,"""9""","""""",9182068.0,12164532.0,5771.0,0.0,21352371.0,2961637.0,6220431.0,12164532.0,5771.0,0.0,0.0,0.0,20342009.0,15249758.0,5048206.0,44045.0,1010362.0,0.4582798546804582,0.31839817848365154,0.15527325684179888
74-1724391,2009,2010,"""9""","""""",10725466.0,13208935.0,-80591.0,0.0,23853810.0,3637797.0,7087669.0,13208935.0,-80591.0,0.0,0.0,0.0,22256616.0,16380676.0,5790728.0,0.0,1597194.0,0.45805189568054505,0.6713124778046331,0.15880533643599454
74-1724391,2010,2011,"""9""","""""",12995469.0,11495246.0,-204996.0,0.0,24285719.0,3040925.0,9954544.0,11495246.0,-204996.0,0.0,0.0,0.0,23504861.0,17701796.0,5731858.0,71207.0,780858.0,0.1477063017528965,0.10461007980798284,0.16766846680792882
74-1724391,2011,2012,"""9""","""""",12638237.0,15716414.0,-16858.0,0.0,28337793.0,4754496.0,7883741.0,15716414.0,-16858.0,0.0,0.0,0.0,26322085.0,17815443.0,8443275.0,63367.0,2015708.0,0.22629623680587427,0.5724536741687845,0.18094394607906902
74-1724391,2012,2013,"""9""","""""",14026380.0,17180587.0,-53161.0,0.0,31153806.0,4064774.0,9961606.0,17180587.0,-53161.0,0.0,0.0,0.0,28076332.0,19358222.0,8662714.0,55396.0,3077474.0,0.2566088889424472,1.0741541085249502,0.18396920793725055
74-1724391,2013,2014,"""9""","""""",9930344.0,18947065.0,-18052.0,0.0,28859357.0,3243255.0,6687089.0,18947065.0,-18762.0,710.0,0.0,0.0,30490563.0,20075412.0,10299282.0,115869.0,-1631206.0,0.17352003388795073,0.5597801802513622,0.18413228523561767
74-1724391,2014,2015,"""9""","""""",9501160.0,22038598.0,-34529.0,0.0,31505229.0,1804978.0,7696182.0,22038598.0,-37025.0,2496.0,0.0,0.0,30485128.0,20053694.0,10313117.0,118317.0,1020101.0,0.27080551196410096,1.0936068096807756,0.1929912098061727
74-1724391,2015,2016,"""9""","""""",10646191.0,51897909.0,-46256.0,0.0,62497844.0,2334701.0,8311490.0,51897909.0,-49311.0,3055.0,0.0,0.0,57869992.0,45469230.0,12400762.0,0.0,4627852.0,0.3297039527445075,0.9402556095750971,0.18903273471198365
74-1724391,2016,2017,"""9""","""""",10778486.0,68457217.0,0.0,3290.0,79238993.0,1483575.0,9294911.0,68457217.0,0.0,0.0,0.0,3290.0,75766876.0,60317382.0,15449494.0,0.0,3472117.0,0.5968405865998025,1.2306816748928955,0.19299105836852679
74-1724391,2017,2018,"""9""","""""",11864446.0,81330227.0,-5882.0,272874.0,93461665.0,3279561.0,8584885.0,81330227.0,-5882.0,0.0,0.0,272874.0,87381509.0,75750044.0,11631465.0,0.0,6080156.0,1.049005124344635,1.5732628770322914,0.18842086969158126
74-1724391,2018,2019,"""9""","""""",11993860.0,99646259.0,-106183.0,262217.0,111796153.0,3531139.0,8462721.0,99646259.0,-106183.0,0.0,0.0,262217.0,104048516.0,89354827.0,14693689.0,0.0,7747637.0,1.475511488446207,1.4287135579331727,0.18765756748275308
74-1724391,2019,2020,"""9""","""""",12739035.0,111242641.0,6722.0,504422.0,124492820.0,3755239.0,8983796.0,111242641.0,6722.0,0.0,0.0,504422.0,117394987.0,105441263.0,11953724.0,0.0,7097833.0,1.6991850207655033,1.9191010223112461,0.17380892277162857
74-1724391,2020,2021,"""9""","""""",17249243.0,125930237.0,103074.0,472596.0,143755150.0,4862675.0,12386568.0,125930237.0,103074.0,0.0,0.0,472596.0,133366517.0,115987216.0,17379301.0,0.0,10388633.0,1.7555629413543852,1.900528335124748,0.16800247984349043
56-2439708,2009,2009,"""9""","""""",7584662.0,1548790.0,32160.0,0.0,9165612.0,0.0,7584662.0,1548790.0,32160.0,0.0,0.0,0.0,6375270.0,5271379.0,1103891.0,null,2790342.0,4.454937712474324,8.794879755495987,0.14749905972260005
56-2439708,2010,2010,"""9""","""""",4152400.0,2782595.0,24555.0,72683.0,7032233.0,0.0,4152400.0,2782595.0,24555.0,0.0,0.0,72683.0,8105567.0,7252329.0,853238.0,0.0,-1073334.0,3.4590387829904987,3.161924815468305,0.0
56-2439708,2011,2011,"""9""","""""",5605192.0,1922233.0,7967.0,4289.0,7539681.0,0.0,5605192.0,1922233.0,7967.0,0.0,0.0,4289.0,6625508.0,5635713.0,989795.0,0.0,914173.0,3.6133568840028016,3.4599204798772183,0.0
56-2439708,2012,2012,"""9""","""""",5510474.0,2218467.0,428197.0,190231.0,8347369.0,0.0,5510474.0,2218467.0,428197.0,0.0,0.0,190231.0,7723408.0,6374317.0,1349091.0,0.0,623961.0,3.623496228772337,3.843247618487907,0.0
56-2439708,2013,2013,"""9""","""""",3500326.0,4976539.0,27.0,16541.0,8493433.0,0.0,3500326.0,4976539.0,27.0,0.0,0.0,16541.0,8021492.0,6557797.0,1463695.0,0.0,471941.0,1.5741681694921996,4.102962788715271,0.0
56-2439708,2014,2014,"""9""","""""",3548461.0,5357093.0,1051.0,22384.0,8928989.0,0.0,3548461.0,5357093.0,1051.0,0.0,0.0,22384.0,8169805.0,6611724.0,1558081.0,0.0,759184.0,1.2052343616812795,1.7636725044851655,0.0
56-2439708,2015,2015,"""9""","""""",4329620.0,3661634.0,1982.0,22382.0,8015618.0,0.0,4329620.0,3661634.0,1982.0,0.0,0.0,22382.0,8747418.0,7077365.0,1670053.0,0.0,-731800.0,0.8921629696886515,1.4877647219517083,0.0
56-2439708,2016,2016,"""9""","""""",5230167.0,3460176.0,1462.0,40442.0,8732247.0,0.0,5230167.0,3460176.0,1462.0,0.0,0.0,40442.0,9602170.0,7611067.0,1991103.0,0.0,-869923.0,0.4331782980733045,0.6077435484290575,0.0
56-2439708,2017,2017,"""9""","""""",4325211.0,2889428.0,49102.0,29975.0,7293716.0,5000.0,4320211.0,2889428.0,33133.0,15969.0,0.0,29975.0,8695284.0,7020666.0,1674618.0,0.0,-1401568.0,0.16482902869216,0.8608595175089584,0.0
56-2439708,2018,2018,"""9""","""""",6807252.0,2964201.0,55009.0,533359.0,10359821.0,156000.0,6651252.0,2964201.0,14892.0,40117.0,0.0,533359.0,9346088.0,7590540.0,1755548.0,0.0,1013733.0,0.23512160972196966,1.1201794392849946,0.0
56-2439708,2019,2019,"""9""","""""",4146943.0,15425099.0,63071.0,728335.0,20363448.0,33400.0,4113543.0,15425099.0,57900.0,5171.0,0.0,728335.0,16835345.0,14363243.0,2472102.0,0.0,3528103.0,0.8660639136932686,1.9475017041219502,0.14106685420870993
56-2439708,2020,2020,"""9""","""""",5209729.0,16516629.0,36211.0,146359.0,21908928.0,126030.0,5083699.0,16516629.0,36211.0,0.0,0.0,146359.0,18697682.0,16020410.0,2677272.0,0.0,3211246.0,1.1811190854647335,2.2021471632804053,0.1274461284689273
74-2089103,2009,2010,"""9""","""""",3447952.0,3122011.0,2916.0,0.0,6572879.0,350028.0,3097924.0,3122011.0,2916.0,0.0,0.0,0.0,6317974.0,4728033.0,1589941.0,0.0,254905.0,1.9906821405745818,1.7041513840412406,0.1760450441496063
74-2089103,2010,2011,"""9""","""""",3641771.0,3428807.0,1115.0,0.0,7071693.0,157345.0,3484426.0,3428807.0,1115.0,0.0,0.0,0.0,6974608.0,4834285.0,2140323.0,0.0,97085.0,1.6299525978331681,0.9361013230888754,0.18684103007347863
74-2089103,2011,2012,"""9""","""""",3096443.0,3514877.0,5738.0,0.0,6617058.0,365222.0,2731221.0,3514877.0,5738.0,0.0,0.0,0.0,6369100.0,4526794.0,1842306.0,0.0,247958.0,3.213465355783377,1.2529310054805989,0.1891769821649421
74-2089103,2012,2013,"""9""","""""",3340508.0,3270840.0,294.0,0.0,6611642.0,141822.0,3198686.0,3270840.0,294.0,0.0,0.0,0.0,6606103.0,4536240.0,2069863.0,0.0,5539.0,2.976066931080158,0.3660225812417014,0.168923853898817
74-2089103,2013,2014,"""9""","""""",4774398.0,3491636.0,122.0,0.0,8266156.0,329715.0,4444683.0,3491636.0,122.0,0.0,0.0,0.0,7832574.0,5674712.0,2157862.0,0.0,433582.0,2.0629181251346993,0.11416203598272164,0.17543663058844483
74-2089103,2014,2015,"""9""","""""",7153307.0,3325327.0,126.0,0.0,10478760.0,191585.0,6961722.0,3325327.0,126.0,0.0,0.0,0.0,7998510.0,5581991.0,2416519.0,0.0,2480250.0,1.4234218545082367,0.09684882706305219,0.14207623342716816
74-2089103,2015,2016,"""9""","""""",6103585.0,2955613.0,91.0,0.0,9059289.0,289974.0,5813611.0,2955613.0,91.0,0.0,0.0,0.0,7848452.0,4878984.0,2969468.0,0.0,1210837.0,1.4979938479322876,0.2554248843051424,0.146417095533607
74-2089103,2016,2017,"""9""","""""",5736731.0,3703938.0,96.0,0.0,9440765.0,485166.0,5251565.0,3703938.0,96.0,0.0,0.0,0.0,9194024.0,6068938.0,3125086.0,0.0,246741.0,1.5388714398373686,1.0063370651153452,0.14527613038792708
74-2089103,2017,2018,"""9""","""""",5313257.0,5155536.0,222.0,0.0,10469015.0,352595.0,4960662.0,5155536.0,222.0,0.0,0.0,0.0,10204706.0,6727057.0,3477649.0,0.0,264309.0,0.9450385596510629,1.0333067252409471,0.13887228864175852
74-2089103,2018,2019,"""9""","""""",5476980.0,6173383.0,530.0,0.0,11650893.0,368850.0,5108130.0,6173383.0,530.0,0.0,0.0,0.0,11602232.0,7548977.0,4053255.0,0.0,48661.0,0.9697467601326268,0.8631265434916714,0.15640183431057772
74-2089103,2019,2020,"""9""","""""",6118546.0,6028839.0,888.0,0.0,12148273.0,359296.0,5759250.0,6028839.0,888.0,0.0,0.0,0.0,11865634.0,7825653.0,4039981.0,0.0,282639.0,0.8031663033293929,1.1360481681780872,0.17037421279218792
74-2089103,2020,2021,"""9""","""""",6816527.0,5724663.0,2415.0,0.0,12543605.0,591595.0,6224932.0,5724663.0,2415.0,0.0,0.0,0.0,12264790.0,7157180.0,5107610.0,0.0,278815.0,0.7778904685941768,2.3979391378292445,0.15668228814651308
76-0009637,2008,2009,"""9""","""""",13195801.0,2718364.0,-48038.0,0.0,15866127.0,3597996.0,9597805.0,2718364.0,15042.0,-74184.0,11104.0,0.0,16401654.0,14671355.0,802924.0,927375.0,-535527.0,0.27189715901246436,0.0480994607985207,0.2064497298862339
76-0009637,2009,2010,"""9""","""""",11719096.0,8179642.0,-86389.0,0.0,19812349.0,3881776.0,7837320.0,8179642.0,15000.0,-101389.0,0.0,0.0,19802431.0,17897385.0,938112.0,966934.0,9918.0,0.46577982696891707,0.17894311014678915,0.21332246633397664
76-0009637,2010,2011,"""9""","""""",11767372.0,17540848.0,-118626.0,0.0,29189594.0,3230957.0,8536415.0,17540848.0,13750.0,-132376.0,0.0,0.0,27181989.0,22790363.0,2819275.0,1572351.0,2007605.0,0.7154044524567578,0.34070916223816194,0.19963577226081108
76-0009637,2011,2012,"""9""","""""",11426659.0,26684766.0,-338394.0,0.0,37773031.0,3567018.0,7859641.0,26684766.0,717.0,-339111.0,0.0,0.0,34303960.0,27877681.0,5038992.0,1387287.0,3469071.0,1.440714425050776,0.9500063892110654,0.18222388977400109
76-0009637,2012,2013,"""9""","""""",11339573.0,40788695.0,-77852.0,0.0,52050416.0,3815397.0,7524176.0,40788695.0,-1915.0,-75937.0,0.0,0.0,48764981.0,37584146.0,9904752.0,1276083.0,3285435.0,1.339374345315146,0.5942616536599062,0.17693656103106334
76-0009637,2013,2014,"""9""","""""",14550467.0,60439637.0,-44214.0,0.0,74945890.0,4975998.0,9574469.0,60439637.0,40.0,-44254.0,0.0,0.0,69418791.0,51930287.0,16437066.0,1051438.0,5527099.0,1.3838751087914367,0.8328455334272287,0.16884073712453537
76-0009637,2014,2015,"""9""","""""",15588833.0,78470040.0,-139720.0,0.0,93919153.0,5249930.0,10338903.0,78470040.0,1075.0,-140795.0,0.0,0.0,89139039.0,66097279.0,21680309.0,1361451.0,4780114.0,1.9356769828921716,1.1939018913737411,0.17093236200813364
76-0009637,2015,2016,"""9""","""""",17912231.0,90767861.0,-180364.0,0.0,108499728.0,5899596.0,12012635.0,90767861.0,0.0,-180364.0,0.0,0.0,105664696.0,79463883.0,24909377.0,1291436.0,2835032.0,1.58403100284151,0.9700809255303058,0.1675809474253447
76-0009637,2016,2017,"""9""","""""",19263581.0,105896144.0,-433262.0,0.0,124726463.0,5668412.0,13595169.0,105896144.0,-347313.0,-85949.0,0.0,0.0,121060786.0,96843838.0,22887819.0,1329129.0,3665677.0,1.0663423947618333,0.4199607907116972,0.17487658014073637
76-0009637,2017,2018,"""9""","""""",21684914.0,126252700.0,-77076.0,0.0,147860538.0,6657171.0,15027743.0,126252700.0,0.0,-77076.0,0.0,0.0,144285161.0,116657524.0,25612388.0,2015249.0,3575377.0,1.191947863702178,0.2953905395504574,0.18381902600987785
76-0009637,2018,2019,"""9""","""""",21694079.0,167701146.0,-151772.0,0.0,189243453.0,7446698.0,14247381.0,167701146.0,-92162.0,-59610.0,0.0,0.0,187679239.0,149299761.0,36662964.0,1716514.0,1564214.0,1.229485693213151,0.5576960131952869,0.20347806141703828
76-0009637,2019,2020,"""9""","""""",26144409.0,199911887.0,-10856.0,0.0,226045440.0,7959117.0,18185292.0,199911887.0,2000.0,-12856.0,0.0,0.0,220283301.0,176760243.0,41706622.0,1816436.0,5762139.0,1.3207690183845329,1.1540020572163054,0.18876658737908636
75-2723993,2008,2008,"""9""","""""",7977342.0,3112253.0,34900.0,252336.0,11376831.0,40421.0,7936921.0,3112253.0,34900.0,0.0,0.0,252336.0,9466211.0,8292514.0,1173697.0,0.0,1910620.0,2.220282470430745,3.109616070599618,0.1863949902804601
75-2723993,2009,2009,"""9""","""""",7298284.0,4054529.0,40232.0,-2466.0,11390579.0,33137.0,7265147.0,4054529.0,40232.0,0.0,0.0,-2466.0,10059718.0,8617595.0,1442123.0,0.0,1330861.0,3.7053066280160523,4.224385100741711,0.1798429063306988
